,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
214,2015-11-20,2330,21649438,3041708710,140.5,141.0,140.0,141.0,0.5,7571
215,2015-11-23,2330,20543619,2890125945,141.0,141.5,140.0,141.0,0.0,4707
216,2015-11-24,2330,23245808,3261352468,140.0,141.5,139.5,139.5,-1.5,5910
217,2015-11-25,2330,34540578,4841255700,139.5,141.0,138.5,141.0,1.5,6240
218,2015-11-26,2330,32927905,4672046212,141.0,142.5,140.0,142.5,1.5,9850
219,2015-11-27,2330,26742675,3747289825,143.0,143.0,139.0,139.0,-3.5,5730
220,2015-11-30,2330,110350217,15219982613,136.5,139.0,136.0,139.0,0.0,16059
221,2015-12-01,2330,48931728,6882084076,140.5,142.5,138.5,142.5,3.5,15965
222,2015-12-02,2330,31767868,4545318756,144.0,144.0,142.0,142.5,0.0,9705
223,2015-12-03,2330,28204644,4013101755,141.5,143.0,141.5,142.5,0.0,5048
224,2015-12-04,2330,31780733,4481042445,141.0,142.5,140.5,140.5,-2.0,10122
225,2015-12-07,2330,41097638,5902665174,142.0,144.5,142.0,143.5,3.0,15781
226,2015-12-08,2330,34037222,4846422179,143.5,144.0,141.0,142.5,-1.0,9537
227,2015-12-09,2330,30640495,4323363409,142.0,142.0,140.5,140.5,-2.0,8387
228,2015-12-10,2330,41487561,5817845601,140.5,141.5,139.0,141.0,0.5,8599
229,2015-12-11,2330,32030596,4494186536,141.0,142.0,139.0,139.5,-1.5,10076
230,2015-12-14,2330,37666637,5217880999,137.5,139.5,137.5,139.0,-0.5,7423
231,2015-12-15,2330,27973102,3891713298,139.5,140.5,138.0,138.0,-1.0,8428
232,2015-12-16,2330,58669086,8381627759,142.0,144.0,141.0,143.5,5.5,23243
233,2015-12-17,2330,34710663,5005823882,144.5,145.0,143.0,145.0,1.5,13019
234,2015-12-18,2330,41615595,5964658320,143.0,145.0,142.0,142.0,-3.0,8307
235,2015-12-21,2330,26939460,3808022515,141.5,142.5,140.5,141.5,-0.5,8942
236,2015-12-22,2330,17209761,2431736616,141.0,142.0,140.5,142.0,0.5,5052
237,2015-12-23,2330,18152173,2576333960,141.0,143.0,140.5,141.5,-0.5,5631
238,2015-12-24,2330,13495395,1926688090,143.0,143.5,142.0,142.0,0.5,4914
239,2015-12-25,2330,6168635,880104962,142.0,143.5,142.0,143.0,1.0,1797
240,2015-12-28,2330,10831155,1555902665,143.5,144.0,143.0,143.5,0.5,4191
241,2015-12-29,2330,12968379,1848992618,143.5,144.0,141.5,142.0,-1.5,6037
242,2015-12-30,2330,14713096,2098167063,142.5,144.0,142.0,142.5,0.5,4651
243,2015-12-31,2330,18677987,2671826764,142.0,144.0,141.0,143.0,0.5,4188
244,2016-01-04,2330,43800291,6137797502,142.5,143.5,139.0,139.5,-3.5,14188
245,2016-01-05,2330,46502108,6436850512,139.0,140.0,137.0,138.0,-1.5,15836
246,2016-01-06,2330,53873344,7321139064,138.0,138.0,135.0,135.5,-2.5,15926
247,2016-01-07,2330,63475065,8432791819,134.5,135.0,130.5,133.0,-2.5,19061
248,2016-01-08,2330,52641383,7022206705,132.0,135.0,132.0,134.0,1.0,11784
249,2016-01-11,2330,48536267,6430758978,133.0,134.5,130.5,133.0,-1.0,10980
250,2016-01-12,2330,35133164,4657051312,133.0,134.0,131.5,133.0,0.0,9492
251,2016-01-13,2330,50237061,6719817674,133.5,135.5,133.0,133.5,0.5,9488
252,2016-01-14,2330,39498490,5177864180,130.5,132.0,130.5,131.5,-2.0,14501
253,2016-01-15,2330,79648971,10911032870,137.5,138.0,135.5,137.0,5.5,20280
254,2016-01-18,2330,37008681,5054777797,135.0,138.0,134.5,137.0,0.0,11947
255,2016-01-19,2330,24995537,3422485906,137.5,138.0,136.0,138.0,1.0,8146
256,2016-01-20,2330,44423192,6000662670,137.5,137.5,133.5,134.5,-3.5,13799
257,2016-01-21,2330,31957378,4320114707,134.0,136.5,134.0,135.0,0.5,9956
258,2016-01-22,2330,33926219,4657789586,136.5,138.5,136.0,138.5,3.5,12684
259,2016-01-25,2330,27213347,3800915858,140.0,140.0,139.0,139.5,1.0,9105
260,2016-01-26,2330,24102538,3325848455,137.5,139.0,137.0,137.5,-2.0,6584
261,2016-01-27,2330,24547614,3417457021,139.0,139.5,138.5,139.5,2.0,8368
262,2016-01-28,2330,37913413,5281967085,138.0,140.5,138.0,140.0,0.5,9746
263,2016-01-29,2330,57557576,8136870712,138.5,143.0,138.0,143.0,3.0,14517
264,2016-01-30,2330,11865065,1683794730,142.5,143.0,141.0,142.0,-1.0,6143
265,2016-02-01,2330,43828461,6278170924,144.0,144.0,141.5,144.0,2.0,12189
266,2016-02-02,2330,25400755,3624574210,144.0,144.5,141.5,142.5,-1.5,7725
267,2016-02-03,2330,71652894,10413868630,145.0,146.0,144.5,146.0,3.5,18892
268,2016-02-15,2330,77064578,11147911270,142.0,146.5,142.0,145.0,-1.0,21814
269,2016-02-16,2330,56361967,8269447009,146.0,148.0,145.5,147.5,2.5,17135
270,2016-02-17,2330,38486773,5700550482,149.0,149.0,147.0,148.0,0.5,13872
271,2016-02-18,2330,61877408,9304766800,150.0,151.0,149.5,151.0,3.0,22057
272,2016-02-19,2330,37444703,5618619050,149.0,151.0,149.0,151.0,0.0,10981
273,2016-02-22,2330,29751439,4489653531,149.5,152.5,149.5,151.0,0.0,9155
274,2016-02-23,2330,22500491,3365510724,150.5,151.0,149.0,149.5,-1.5,8897
275,2016-02-24,2330,22082824,3279735952,149.5,150.5,147.0,148.0,-1.5,7979
276,2016-02-25,2330,25233069,3783097850,149.0,151.0,148.5,150.5,2.5,11234
277,2016-02-26,2330,46425984,6913777396,151.0,151.5,148.0,149.0,-1.5,9939
278,2016-03-01,2330,44046047,6637110793,148.5,152.0,148.5,152.0,3.0,12003
279,2016-03-02,2330,36101650,5548587572,154.0,154.5,153.0,153.0,1.0,11075
280,2016-03-03,2330,28867121,4438187013,154.0,154.5,153.0,154.0,1.0,10112
281,2016-03-04,2330,37794356,5763190355,153.0,153.5,151.5,152.5,-1.5,10724
282,2016-03-07,2330,24052580,3655841160,152.5,153.5,151.0,152.0,-0.5,7324
283,2016-03-08,2330,40643284,6126859884,151.0,152.0,149.5,152.0,0.0,13764
284,2016-03-09,2330,24634641,3739057432,152.0,153.0,150.5,153.0,1.0,9423
285,2016-03-10,2330,31343947,4806652328,153.0,154.5,151.5,154.5,1.5,10930
286,2016-03-11,2330,31297178,4837597155,154.5,155.0,153.0,155.0,0.5,11727
287,2016-03-14,2330,32987563,5161781768,156.5,157.5,155.5,156.0,1.0,11927
288,2016-03-15,2330,29437607,4559507978,155.0,156.5,153.0,154.5,-1.5,12260
289,2016-03-16,2330,31126817,4833620497,155.5,156.0,154.0,156.0,1.5,9853
290,2016-03-17,2330,52228954,8305206845,159.5,160.0,157.5,158.5,2.5,14989
291,2016-03-18,2330,57866711,9212470709,158.5,159.5,158.5,159.5,1.0,12106
292,2016-03-21,2330,27687094,4409309006,160.0,160.0,158.0,160.0,0.5,9380
293,2016-03-22,2330,29303958,4629935904,159.5,159.5,157.0,158.5,-1.5,11945
294,2016-03-23,2330,29439666,4683223247,158.5,159.5,158.0,159.5,1.0,8670
295,2016-03-24,2330,25198949,3975166192,158.0,159.0,157.0,158.5,-1.0,8841
296,2016-03-25,2330,10970033,1727600287,158.5,159.0,157.0,158.0,-0.5,5593
297,2016-03-28,2330,15857144,2513686562,158.0,159.0,157.0,159.0,1.0,6212
298,2016-03-29,2330,19152246,3039163868,158.5,159.5,158.0,159.0,0.0,7098
299,2016-03-30,2330,46113332,7394950933,158.5,162.0,158.5,161.5,2.5,14484
300,2016-03-31,2330,54094182,8719278002,162.0,163.0,159.0,162.0,0.5,14511
301,2016-04-01,2330,34544879,5490320944,161.0,161.0,157.5,158.5,-3.5,10001
302,2016-04-06,2330,63133315,9740564255,155.5,156.0,153.5,153.5,-5.0,19206
303,2016-04-07,2330,35933073,5527003723,155.0,155.0,152.5,154.5,1.0,10086
304,2016-04-08,2330,42324696,6638324522,154.0,158.0,154.0,157.5,3.0,12800
305,2016-04-11,2330,23189461,3653174233,156.0,159.0,155.5,158.5,1.0,6917
306,2016-04-12,2330,14877049,2355629198,157.5,159.5,157.5,158.5,0.0,4707
307,2016-04-13,2330,40333113,6494549624,160.0,162.0,159.5,161.5,3.0,12488
308,2016-04-14,2330,31377056,5048472016,162.0,162.5,160.0,161.5,0.0,10380
309,2016-04-15,2330,50339512,7971481408,157.0,160.0,156.0,159.5,-2.0,17202
310,2016-04-18,2330,20876425,3294127620,158.0,158.5,157.5,158.0,-1.5,7888
311,2016-04-19,2330,27622018,4378113806,160.0,161.0,157.0,157.5,-0.5,9884
312,2016-04-20,2330,43418112,6743768418,157.5,158.0,154.0,154.0,-3.5,16130
